ID,epoch,guid,userID
1794,1587074475,487_campus_5e98d5ab885750.53551879,487
1795,1587074565,402_campus_5e98d60527ed29.53273815,402
1796,1587074681,218_campus_5e98d67980db20.34015260,218
1797,1587074787,191_campus_5e98d6e3e5daf7.39334787,191
1798,1587074863,78_campus_5e98d72f995c52.21362393,78
1799,1587074937,280_campus_5e98d77967b9c1.37342011,280
1800,1587075020,373_campus_5e98d7cc9e56e6.77494838,373
1801,1587075148,423_campus_5e98d84c2bb052.81100776,423
1802,1587075270,487_campus_5e98d8c60c5db7.92047689,487
1803,1587075272,429_campus_5e98d8c85dc994.12676966,429
1804,1587075385,191_campus_5e98d9399435c2.49956623,191
1805,1587075651,419_campus_5e98da43844e65.06782057,419
1806,1587075672,429_campus_5e98da588f5671.57565450,429
1807,1587076327,65_campus_5e98dce740b958.22427357,65
1808,1587076486,318_campus_5e98dd860e9e29.47747595,318
1809,1587076518,221_campus_5e98dda61336a8.82135354,221
1810,1587076558,418_campus_5e98ddce86e469.65189355,418
1811,1587076695,318_campus_5e98de57c0bfb8.62302164,318
1812,1587076699,240_campus_5e98de5b333208.49214751,240
1813,1587076957,358_campus_5e98df5d54e991.27694387,358
1814,1587077117,280_campus_5e98dffd13abf8.35382170,280
1815,1587077402,481_campus_5e98e11a0ead62.11606698,481
1816,1587078182,353_campus_5e98e4263274b9.59328232,353
1817,1587078201,385_campus_5e98e43904fa23.81826286,385
1818,1587078906,385_campus_5e98e6fa777b81.12768031,385
1819,1587080527,304_campus_5e98ed4f13ac41.51625012,304
1820,1587082480,233_campus_5e98f4f036e471.08942502,233
1821,1587082506,184_campus_5e98f50a7c7088.31484418,184
1822,1587082624,82_campus_5e98f580bc1f31.41846297,82
1823,1587082983,383_campus_5e98f6e742be24.15312256,383
1824,1587084577,285_campus_5e98fd21d44df5.94388306,285
1825,1587084602,325_campus_5e98fd3a2b5852.88314657,325
1826,1587084657,88_campus_5e98fd71d95a80.89825030,88
1827,1587084745,88_campus_5e98fdc9c93336.20088237,88
1829,1587085072,414_campus_5e98ff10a40f17.99399215,414
1830,1587085456,375_campus_5e990090286061.54406583,375
1831,1587085512,375_campus_5e9900c87752c2.97164540,375
1832,1587087226,373_campus_5e99077a923ac0.86520890,373
1833,1587088215,470_campus_5e990b57b1fcc7.84269095,470
1834,1587088503,470_campus_5e990c77ec55e0.64878628,470
1835,1587088967,214_campus_5e990e47959d63.57568949,214
1836,1587088986,226_campus_5e990e5aece2a7.50545705,226
1837,1587089082,470_campus_5e990eba6bdc19.06991617,470
1838,1587092223,192_campus_5e991aff6e6990.99238708,192
1839,1587095232,232_campus_5e9926c0823727.30385891,232
1840,1587106812,487_campus_5e9953fcb34ef7.91451283,487
1841,1587133140,485_campus_5e99bad4709166.05610408,485
1842,1587134583,384_campus_5e99c0777c16c7.53441050,384
1843,1587140050,257_campus_5e99d5d264b033.42046214,257
1844,1587140327,257_campus_5e99d6e71b7bc3.34045425,257
1845,1587142745,293_campus_5e99e05944fb81.74784883,293
1846,1587146560,382_campus_5e99ef40e509d0.65515715,382
1847,1587147308,327_campus_5e99f22cd4cba1.46280613,327
1848,1587147565,493_campus_5e99f32d232860.16088664,493
1849,1587147587,481_campus_5e99f343d814c7.66496497,481
1850,1587148042,481_campus_5e99f50a20d864.85648749,481
1851,1587148238,481_campus_5e99f5cecdf898.97082113,481
1852,1587148359,481_campus_5e99f6473bfc82.91236395,481
1853,1587152773,85_campus_5e9a0785e01ad7.05880812,85
1854,1587153813,493_campus_5e9a0b95d4f179.62205785,493
1855,1587154221,485_campus_5e9a0d2d62ea00.47580824,485
1856,1587155513,445_campus_5e9a123907fd27.99481603,445
1857,1587156079,231_campus_5e9a146f466175.12537979,231
1858,1587156102,80_campus_5e9a14869dac39.34174944,80
1859,1587158220,281_campus_5e9a1ccca57418.81731786,281
1860,1587160224,457_campus_5e9a24a0b69d53.02853342,457
1861,1587160455,457_campus_5e9a25873c15d2.64229509,457
1862,1587160756,298_campus_5e9a26b4bcf5e4.76216334,298
1863,1587162025,266_campus_5e9a2ba9139350.19663777,266
1864,1587162301,377_campus_5e9a2cbdb571c8.18897726,377
1865,1587162774,419_campus_5e9a2e9686a575.64079309,419
1866,1587163212,454_campus_5e9a304c75a911.81260592,454
1867,1587163542,454_campus_5e9a3196965401.63353079,454
1868,1587163972,436_campus_5e9a3344a62157.82737722,436
1869,1587164860,436_campus_5e9a36bcc9b2f8.25886823,436
1870,1587165795,94_campus_5e9a3a638347f9.75392120,94
1871,1587166321,328_campus_5e9a3c71a73163.94293567,328
1872,1587166529,328_campus_5e9a3d414fd790.39280037,328
1873,1587167462,243_campus_5e9a40e6b4b323.34681350,243
1874,1587168569,266_campus_5e9a453916dcf9.40946647,266
1875,1587169401,496_campus_5e9a4879cae7e0.28505013,496
1876,1587171078,481_campus_5e9a4f06598269.30155734,481
1877,1587171662,496_campus_5e9a514e350029.37598088,496
1878,1587175298,490_campus_5e9a5f822bdec7.48178785,490
1879,1587175715,493_campus_5e9a6123368934.49811954,493
1880,1587178063,403_campus_5e9a6a4f24d920.42175128,403
1881,1587181962,192_campus_5e9a798a9be7d6.26382509,192
1882,1587247100,495_campus_5e9b77fce606a8.25887347,495
1883,1587247422,495_campus_5e9b793e16bd71.86934277,495
1884,1587248174,495_campus_5e9b7c2ed133b0.33443108,495
1885,1587258336,82_campus_5e9ba3e0b83404.29166827,82
1886,1587258420,82_campus_5e9ba434145aa3.65914064,82
1887,1587270375,82_campus_5e9bd2e731bc08.20920764,82
1888,1587271143,341_campus_5e9bd5e7b885a1.57112633,341
1889,1587316001,454_campus_5e9c852156e5d7.18093431,454
1890,1587316149,306_campus_5e9c85b54db1d7.01708526,306
1891,1587323455,82_campus_5e9ca23f82ff52.57693169,82
1892,1587324272,237_campus_5e9ca570d42021.85245853,237
1893,1587337643,236_campus_5e9cd9ab807be0.63881693,236
1894,1587347512,94_campus_5e9d00387c9562.52247316,94
1895,1587348659,395_campus_5e9d04b3837495.81133449,395
1896,1587382340,456_campus_5e9d884443a4b6.86680183,456
1897,1587385893,94_campus_5e9d9625e87128.03501624,94
1898,1587390693,202_campus_5e9da8e58cbbe6.20472186,202
1899,1587391606,384_campus_5e9dac7652d936.67479087,384
1900,1587391885,445_campus_5e9dad8d841596.82196980,445
1901,1587392431,497_campus_5e9dafaf1c4ed7.88495290,497
1902,1587394361,393_campus_5e9db739b64bf9.38963416,393
1903,1587396221,231_campus_5e9dbe7d00b227.45535520,231
1904,1587396991,494_campus_5e9dc17f834e64.77477073,494
1905,1587397913,353_campus_5e9dc519a7b893.71261525,353
1906,1587398635,279_campus_5e9dc7eb6c45d7.86595068,279
1907,1587399202,251_campus_5e9dca229f96b3.29346638,251
1908,1587399292,292_campus_5e9dca7cb74130.33876925,292
1909,1587399330,228_campus_5e9dcaa2024653.12463739,228
1910,1587399683,306_campus_5e9dcc031b2799.15867099,306
1911,1587400114,395_campus_5e9dcdb2a0d2c9.72131252,395
1912,1587400917,302_campus_5e9dd0d5c4e773.71638633,302
1913,1587400938,352_campus_5e9dd0ea032ea1.48874032,352
1914,1587401438,352_campus_5e9dd2de1470b7.35116997,352
1915,1587401994,481_campus_5e9dd50a3d11d5.85130840,481
1916,1587406943,218_campus_5e9de85f5759e8.28172415,218
1917,1587410918,341_campus_5e9df7e6d7cf19.82982828,341
1918,1587411797,358_campus_5e9dfb55402e99.49045881,358
1919,1587413219,457_campus_5e9e00e3cfdca4.57287695,457
1920,1587414973,496_campus_5e9e07bd6bde42.11275231,496
1921,1587415284,493_campus_5e9e08f48e3715.86699822,493
1922,1587415447,297_campus_5e9e0997695c36.31499054,297
1923,1587415814,353_campus_5e9e0b06c2f524.05492099,353
1924,1587416057,298_campus_5e9e0bf93708e3.94407678,298
1925,1587416461,319_campus_5e9e0d8d8bd8d8.30853829,319
1926,1587416965,365_campus_5e9e0f858792a5.39167467,365
1927,1587417253,445_campus_5e9e10a57da700.32831965,445
1928,1587418016,446_campus_5e9e13a0f05f53.18201321,446
1929,1587418320,423_campus_5e9e14d0877a81.54376769,423
1930,1587418893,487_campus_5e9e170d923766.29346064,487
1931,1587419311,94_campus_5e9e18afa67d10.39274672,94
1932,1587419495,304_campus_5e9e1967a62a94.55591946,304
1933,1587420600,494_campus_5e9e1db834da22.77734910,494
1934,1587420884,494_campus_5e9e1ed437d479.69243342,494
1935,1587420937,494_campus_5e9e1f09e508b8.91704350,494
1936,1587421246,470_campus_5e9e203e73bd24.59585880,470
1937,1587423447,358_campus_5e9e28d7b37221.13502622,358
1938,1587423491,85_campus_5e9e29031153d1.86645246,85
1939,1587424631,352_campus_5e9e2d778a7284.32019519,352
1940,1587425236,481_campus_5e9e2fd427b586.06220108,481
1941,1587431305,395_campus_5e9e4789eaf500.58956276,395
1942,1587431515,274_campus_5e9e485bec1074.23146702,274
1943,1587433269,274_campus_5e9e4f35a23a01.54826502,274
1944,1587433275,164_campus_5e9e4f3baec1a5.22527554,164
1945,1587433379,445_campus_5e9e4fa3e5bd49.86588106,445
1946,1587434525,244_campus_5e9e541d57ed79.73070662,244
1947,1587435852,445_campus_5e9e594c2580b2.31719085,445
1948,1587441308,462_campus_5e9e6e9ccd3703.17445501,462
1949,1587462236,94_campus_5e9ec05c335747.47166364,94
1950,1587487151,94_campus_5e9f21af4d7952.52196881,94
1951,1587489789,251_campus_5e9f2bfd135d36.36954478,251
1952,1587490995,361_campus_5e9f30b3e11025.95227544,361
1953,1587498040,481_campus_5e9f4c386fad43.41533850,481
1954,1587499251,302_campus_5e9f50f36339c1.83829389,302
1955,1587502685,213_campus_5e9f5e5ddd1575.46027116,213
1956,1587503437,81_campus_5e9f614d98a0c4.67148001,81
1957,1587503688,162_campus_5e9f62484e60d7.10279110,162
1958,1587506758,497_campus_5e9f6e46f26845.04155685,497
1959,1587506763,481_campus_5e9f6e4b766a84.14989733,481
1960,1587510486,274_campus_5e9f7cd68c3366.62811322,274
1961,1587511121,497_campus_5e9f7f51318074.83080451,497
1962,1587515758,194_campus_5e9f916e39d113.92034532,194
1963,1587516172,264_campus_5e9f930c0e1844.96098011,264
1964,1587516217,389_campus_5e9f9339780959.74356645,389
1965,1587516328,368_campus_5e9f93a8d07b27.24376316,368
1966,1587516403,247_campus_5e9f93f351c674.01639051,247
1967,1587516636,185_campus_5e9f94dcc39b03.97114041,185
1968,1587516642,111_campus_5e9f94e21170c2.69750442,111
1969,1587516732,426_campus_5e9f953c8ae7e4.60856971,426
1970,1587516780,198_campus_5e9f956cdfd944.46775443,198
1971,1587516910,465_campus_5e9f95ee0ed1d9.65441167,465
1972,1587516913,228_campus_5e9f95f11b6a77.36596255,228
1973,1587516978,199_campus_5e9f96325efbb6.11205407,199
1974,1587517077,476_campus_5e9f969528bde6.63293253,476
1975,1587517343,453_campus_5e9f979f29a2d3.93324772,453
1976,1587517373,433_campus_5e9f97bd565dc8.67120442,433
1977,1587517585,106_campus_5e9f989127efc7.53250448,106
1978,1587518363,356_campus_5e9f9b9b049021.21068246,356
1979,1587518390,220_campus_5e9f9bb6b4ac99.78572608,220
1980,1587518910,320_campus_5e9f9dbeb5a2e5.98015761,320
1981,1587520535,434_campus_5e9fa4178531c0.00279735,434
1982,1587521113,422_campus_5e9fa659dfb0f0.16597453,422
1983,1587524341,151_campus_5e9fb2f5761121.07286419,151
1984,1587555224,498_campus_5ea02b98473288.43870741,498
1985,1587567787,436_campus_5ea05cabf2bbf7.71021465,436
1986,1587577390,144_campus_5ea0822ee0e161.61061166,144
1987,1587577562,258_campus_5ea082da1f8547.05102972,258
1988,1587577951,155_campus_5ea0845f4a6046.00842808,155
1989,1587582856,503_campus_5ea0978833c6f9.54626728,503
1990,1587583223,233_campus_5ea098f7eb74b1.08203878,233
1991,1587585818,129_campus_5ea0a31a913f71.64166846,129
1992,1587587206,95_campus_5ea0a886209216.40328374,95
1993,1587590212,503_campus_5ea0b444f0e3e6.22404631,503
1994,1587590402,340_campus_5ea0b50236c519.57157680,340
1995,1587590530,340_campus_5ea0b5822a7646.51488216,340
1996,1587592395,319_campus_5ea0bccb167770.65860359,319
1997,1587592828,118_campus_5ea0be7ca8b2a2.35258898,118
1998,1587593208,201_campus_5ea0bff8859f01.39593283,201
1999,1587599687,126_campus_5ea0d9479f9e30.35326990,126
2000,1587602295,126_campus_5ea0e377c6bf88.81246532,126
2001,1587602303,126_campus_5ea0e37fa99726.16126138,126
2002,1587651229,469_campus_5ea1a29d316047.11322295,469
2003,1587654513,280_campus_5ea1af715860b6.58866800,280
2004,1587655231,198_campus_5ea1b23ff2e5f4.91362146,198
2005,1587655463,198_campus_5ea1b3277d72f1.18099890,198
2006,1587657799,308_campus_5ea1bc47e5de60.09237796,308
2007,1587663463,302_campus_5ea1d26783ccc8.67878323,302
2008,1587666862,234_campus_5ea1dfae6c2b16.35726741,234
2009,1587668857,358_campus_5ea1e779b19094.05447696,358
2010,1587679617,504_campus_5ea211815aa3c4.48231515,504
2011,1587680592,192_campus_5ea215506533e3.99394628,192
2012,1587695393,424_campus_5ea24f21ef78f0.63918894,424
2013,1587701171,194_campus_5ea265b38633e3.56660504,194
2014,1587749607,498_campus_5ea322e795d334.58719918,498
2015,1587752881,498_campus_5ea32fb1c297a7.24733408,498
2016,1587775473,505_campus_5ea387f11c51e6.08923924,505
2017,1587913789,82_campus_5ea5a43de9e764.18839792,82
2018,1587917155,419_campus_5ea5b1630ae454.75680865,419
2019,1587951340,88_campus_5ea636ecc16d64.51121331,88
2020,1587957628,81_campus_5ea64f7cc4f913.60026909,81
2021,1587957772,81_campus_5ea6500cea7c01.04570662,81
2022,1587958001,81_campus_5ea650f1a966e6.74784172,81
2023,1587960445,505_campus_5ea65a7de1aab5.82625476,505
2024,1587965654,201_campus_5ea66ed683e7f7.56724575,201
2025,1587981390,102_campus_5ea6ac4e308613.89327882,102
2026,1587995015,192_campus_5ea6e18733fb56.55879704,192
2027,1588027484,497_campus_5ea7605c4b1ac3.15669728,497
2028,1588029181,321_campus_5ea766fd0ba920.24142244,321
2029,1588035265,303_campus_5ea77ec17ccf81.71347786,303
2030,1588039853,503_campus_5ea790add78e30.60339611,503
2031,1588090947,236_campus_5ea858438f0947.16374867,236
2032,1588091333,445_campus_5ea859c5c5a7e8.33307117,445
2033,1588096317,418_campus_5ea86d3d6e9da7.02751273,418
2034,1588116004,495_campus_5ea8ba244b1580.55928986,495
2035,1588121484,172_campus_5ea8cf8c647351.53625450,172
2036,1588132821,81_campus_5ea8fbd5df6bb4.21252300,81
2037,1588194439,231_campus_5ea9ec8730ee09.53008948,231
2038,1588195893,497_campus_5ea9f235defc99.87578056,497
2039,1588198596,361_campus_5ea9fcc4ea5e17.36468663,361
2040,1588256916,201_campus_5eaae094e7ddc9.15014738,201
2041,1588283442,470_campus_5eab4832d6e1b2.22870680,470
2042,1588288952,342_campus_5eab5db8a0fd47.05441266,342
2043,1588309882,344_campus_5eabaf7aaa3c55.42098700,344
2044,1588360649,144_campus_5eac75c93f7053.69341609,144
2045,1588360931,80_campus_5eac76e32bcaf8.39983573,80
2046,1588367638,367_campus_5eac91165b4d34.80866382,367
2047,1588368019,476_campus_5eac92930e8f06.81371260,476
2048,1588448459,158_campus_5eadcccb08b191.23060454,158
2049,1588549326,197_campus_5eaf56ce177802.91154500,197
2050,1588558566,185_campus_5eaf7ae67665b3.00822032,185
2051,1588603790,218_campus_5eb02b8e89e428.26990418,218
2052,1588604022,467_campus_5eb02c76980cc9.50033055,467
2053,1588622297,499_campus_5eb073d91e4f98.33436114,499
2054,1588630315,401_campus_5eb0932b395990.14564422,401
2055,1588630642,401_campus_5eb09472a81941.19230895,401
2056,1588669307,194_campus_5eb12b7bdc7916.73626999,194
2057,1588680934,252_campus_5eb158e685cc97.08356805,252
2058,1588705484,234_campus_5eb1b8cc12f1c1.27773382,234
2059,1588712682,419_campus_5eb1d4ea7f6f70.87238725,419
2060,1588785591,137_campus_5eb2f1b77e7364.89478662,137
2061,1588788807,509_campus_5eb2fe47c08eb2.33680009,509
2062,1588788837,509_campus_5eb2fe653b5453.82844202,509
2063,1588852384,80_campus_5eb3f6a07b6c11.98745005,80
2064,1588883445,186_campus_5eb46ff5a427c8.20578168,186
2065,1588889024,82_campus_5eb485c0359b09.70522334,82
2067,1588896261,401_campus_5eb4a205e68139.61758311,401
2068,1588898600,401_campus_5eb4ab287c9190.38330028,401
2069,1588908365,401_campus_5eb4d14da15926.59542511,401
2070,1588908855,510_campus_5eb4d337b8eca9.40716423,510
2071,1588947885,395_campus_5eb56badea0eb5.98960364,395
2072,1588963322,510_campus_5eb5a7fab968e5.93390843,510
2073,1589216820,386_campus_5eb98634a0ab60.75436720,386
2075,1589226126,81_campus_5eb9aa8eb204b3.96136070,81
2077,1589250383,194_campus_5eba094fe89198.50881506,194
2078,1589328843,476_campus_5ebb3bcb343de8.63635261,476
2080,1589381254,507_campus_5ebc0886e1d0b3.85495349,507
2081,1589383421,231_campus_5ebc10fd4a1b08.81102869,231
2082,1589386874,81_campus_5ebc1e7ada9bf9.17344029,81
2083,1589416998,194_campus_5ebc94260b7229.27885377,194
2084,1589460830,102_campus_5ebd3f5eb99ef7.10224673,102
2085,1589499450,82_campus_5ebdd63ab0b570.86112865,82
2086,1589512344,194_campus_5ebe0898103699.32395483,194
2087,1589578390,301_campus_5ebf0a967d2b04.96689542,301
2088,1589581959,344_campus_5ebf1887b41ca0.40729231,344
2089,1589601393,505_campus_5ebf6471dbbfa2.62463795,505
2090,1589781078,477_campus_5ec222569e9650.09985063,477
2091,1589832194,164_campus_5ec2ea02230fd8.58818271,164
2092,1589838692,81_campus_5ec30364eebe85.98079721,81
2093,1589840280,231_campus_5ec3099892a357.64601769,231
2094,1589840992,418_campus_5ec30c60b5d494.41500445,418
2095,1589930513,226_campus_5ec46a11c7ec29.11809814,226
2096,1590018594,507_campus_5ec5c22293c561.82914785,507
2097,1590109487,82_campus_5ec7252fd89c60.09882391,82
2098,1590180067,80_campus_5ec838e3ad5d40.24661975,80
2099,1590273471,510_campus_5ec9a5bfd40104.15630385,510
2100,1590338357,441_campus_5ecaa3350fc5e7.97008070,441
2101,1590434547,360_campus_5ecc1af3c9ccd4.13758374,360
2102,1590538482,231_campus_5ecdb0f2d4a825.62933527,231
2103,1590622264,295_campus_5ecef838b95348.99220720,295
2104,1590626506,514_campus_5ecf08caddbc84.56773476,514
2105,1590628066,144_campus_5ecf0ee2432651.68698129,144
2106,1590708127,513_campus_5ed0479f746ea5.70622801,513
2107,1590709702,513_campus_5ed04dc6476e78.33922618,513
2108,1590710051,513_campus_5ed04f23e82bb7.09694473,513
2109,1590717740,236_campus_5ed06d2c74f636.30755309,236
2110,1590722073,514_campus_5ed07e19711948.26569864,514
2111,1590759311,354_campus_5ed10f8fc185a3.12347492,354
2112,1590865912,513_campus_5ed2aff80f0c06.37634588,513
2113,1590873627,308_campus_5ed2ce1bda8dd5.78640282,308
2114,1590931098,513_campus_5ed3ae9ad0a5e6.33414863,513
2115,1590982360,505_campus_5ed476d80e6190.73629018,505
2116,1590996149,194_campus_5ed4acb510f467.30415179,194
2117,1591041062,371_campus_5ed55c26848e84.71990807,371
2118,1591059093,328_campus_5ed5a29565a496.06433374,328
2119,1591198168,85_campus_5ed7c1d8d4b106.19859210,85
2120,1591199560,344_campus_5ed7c748806849.37723146,344
2121,1591208072,512_campus_5ed7e88800aad2.08776289,512
2122,1591231481,141_campus_5ed843f9ac8878.91885623,141
2123,1591297172,65_campus_5ed94494da1563.52820492,65
2124,1591309268,234_campus_5ed973d450fe59.20835237,234
2125,1591309297,234_campus_5ed973f1c11848.66535770,234
2126,1591309963,234_campus_5ed9768b40d566.07646269,234
2127,1591310403,234_campus_5ed978436cc6f0.73662122,234
2128,1591314537,97_campus_5ed988694cccd4.47748697,97
2129,1591318059,234_campus_5ed9962b701100.53275563,234
2130,1591320812,137_campus_5ed9a0ec50dc77.16874841,137
2131,1591321184,226_campus_5ed9a260f2d5b7.84381900,226
2132,1591394275,85_campus_5edabfe3c1d1d0.07459200,85
2133,1591394794,176_campus_5edac1eaa4ef26.80004595,176
2134,1591399322,202_campus_5edad39ade99a5.35003828,202
2135,1591411598,240_campus_5edb038e7a9547.06663083,240
2136,1591476317,218_campus_5edc005d8aff30.76658437,218
2137,1591476888,230_campus_5edc0298e5bde7.30692428,230
2138,1591498279,272_campus_5edc5627a1b6a3.18481073,272
2139,1591545495,194_campus_5edd0e977a0523.65007641,194
2140,1591563424,94_campus_5edd54a07c4b45.06086671,94
2141,1591567683,192_campus_5edd65438ce341.93391036,192
2142,1591569835,94_campus_5edd6dab305320.48889958,94
2143,1591574308,414_campus_5edd7f243cb9e9.13208003,414
2144,1591582936,227_campus_5edda0d8afc472.15228800,227
2145,1591643157,272_campus_5ede8c151e3194.82013784,272
2146,1591663013,213_campus_5eded9a5358a08.32768210,213
2147,1591739087,137_campus_5ee002cf5bfea8.56018389,137
2148,1591739971,220_campus_5ee006439c9c62.84284812,220
2149,1591741693,218_campus_5ee00cfd4067c4.57521861,218
2150,1591807440,427_campus_5ee10dd08f7664.98978603,427
2151,1591823936,513_campus_5ee14e40445bc1.04940458,513
2152,1591884740,308_campus_5ee23bc45e3124.43820138,308
2153,1591902034,262_campus_5ee27f52ed7d86.04233456,262
2154,1591909557,264_campus_5ee29cb511f3e6.22308480,264
2155,1591912481,228_campus_5ee2a821ef8f94.18209652,228
2156,1591914003,118_campus_5ee2ae134ab5f4.15911412,118
2157,1591969779,201_campus_5ee387f386f371.92215733,201
2158,1591979705,286_campus_5ee3aeb9830539.89011735,286
2159,1591987358,419_campus_5ee3cc9e6592b7.57766951,419
2160,1591996088,499_campus_5ee3eeb8857b12.35028434,499
2161,1592107797,218_campus_5ee5a3151a5d83.42071189,218
2162,1592157109,233_campus_5ee663b51a7e80.03357736,233
2163,1592240388,419_campus_5ee7a904b0d1b8.18972667,419
2164,1592245848,218_campus_5ee7be58cd2f57.60561816,218
2165,1592251360,65_campus_5ee7d3e0aaec46.83420145,65
2166,1592251439,65_campus_5ee7d42f065d97.02714751,65
2167,1592260785,264_campus_5ee7f8b16600c1.77500497,264
2168,1592269081,226_campus_5ee81919ab9e51.15645567,226
2169,1592277449,383_campus_5ee839c9c7c3c9.92067196,383
2170,1592360553,162_campus_5ee97e690b77b5.42175415,162
2171,1592453521,385_campus_5eeae991b5a305.54390313,385
2172,1592498064,510_campus_5eeb9790be7fc1.65901327,510
2173,1592736985,238_campus_5eef3cd98359b1.48749576,238
2174,1592859788,192_campus_5ef11c8c0d1f53.76106627,192
2175,1592875918,513_campus_5ef15b8e5ed209.25624979,513
2176,1592876375,263_campus_5ef15d57314770.67463333,263
2177,1592936805,497_campus_5ef2496509b0e5.22124137,497
2178,1592944569,441_campus_5ef267b9d9bc45.23036580,441
2179,1592972990,457_campus_5ef2d6be767ba0.22015401,457
2180,1593011684,401_campus_5ef36de4653aa8.21569053,401
2181,1593037701,218_campus_5ef3d385e67636.22038684,218
2182,1593050094,506_campus_5ef403eeea5e54.09841117,506
2183,1593087577,399_campus_5ef49659aeaee3.15578410,399
2184,1593121543,65_campus_5ef51b0772feb5.35707129,65
2185,1593125609,65_campus_5ef52ae9396253.45199186,65
2186,1593126915,65_campus_5ef53003eb0293.84021607,65
2187,1593133390,65_campus_5ef5494e9a1792.73239986,65
2188,1593136801,65_campus_5ef556a1e313c2.47346370,65
2189,1593152573,515_campus_5ef5943d555d98.23165698,515
2190,1593379674,225_campus_5ef90b5af0b108.00053867,225
2191,1593396207,110_campus_5ef94bef79fa59.67855111,110
2192,1593441521,192_campus_5ef9fcf192a2f1.91152427,192
2193,1593443869,419_campus_5efa061d62e4b5.44357391,419
2194,1593463593,65_campus_5efa5329250fb6.45952864,65
2195,1593471530,424_campus_5efa722a2c0ab4.52386568,424
2196,1593534525,497_campus_5efb683d1f2af3.26494650,497
2197,1593545778,257_campus_5efb9432943bc5.34452700,257
2198,1593549960,158_campus_5efba488581727.33852690,158
2199,1593628040,506_campus_5efcd588d7eff1.57041934,506
2200,1593707462,308_campus_5efe0bc6a443c1.72020450,308
2201,1593714506,419_campus_5efe274a7efa00.43801415,419
2202,1593727692,373_campus_5efe5acc1eb349.00804335,373
2203,1593728133,85_campus_5efe5c85917873.52754034,85
2204,1593799769,143_campus_5eff74597a0a10.43369147,143
2205,1593811587,236_campus_5effa28308b8d3.16926231,236
2206,1593916167,228_campus_5f013b07b34521.21721026,228
2207,1594046206,414_campus_5f0336fede16b9.71866601,414
2208,1594077821,303_campus_5f03b27d469f63.34833460,303
2209,1594133781,176_campus_5f048d1533bab1.84733847,176
2210,1594161419,85_campus_5f04f90b3be777.34792840,85
2211,1594162149,213_campus_5f04fbe5118054.97736264,213
2212,1594165143,401_campus_5f0507974acb66.59867867,401
2213,1594177292,218_campus_5f05370cec7bc6.37942327,218
2214,1594242650,65_campus_5f06365a7cc2f1.43762482,65
2215,1594243797,69_campus_5f063ad5b69c60.29428640,69
2216,1594244668,65_campus_5f063e3c0b2753.36924271,65
2217,1594246144,69_campus_5f06440025e990.83503594,69
2218,1594248798,418_campus_5f064e5e7a1114.17494291,418
2219,1594248815,373_campus_5f064e6f3c1f25.77815572,373
2220,1594248862,94_campus_5f064e9ed74b75.85851871,94
2221,1594248870,95_campus_5f064ea6f3cb47.81129782,95
2222,1594248996,373_campus_5f064f2482aa75.20861499,373
2223,1594249054,280_campus_5f064f5e05e948.98782846,280
2224,1594249056,469_campus_5f064f605a2535.33823497,469
2225,1594249391,176_campus_5f0650af0631f1.36475021,176
2226,1594249894,218_campus_5f0652a6aedcc3.01914559,218
2227,1594250346,517_campus_5f06546adefab7.61032006,517
2228,1594250440,517_campus_5f0654c8af5ee4.34285274,517
2229,1594250562,137_campus_5f06554241e3e3.25622878,137
2230,1594250818,515_campus_5f065642776bd5.79235367,515
2231,1594251029,229_campus_5f065715e189c1.55636285,229
2232,1594251124,229_campus_5f0657747588b7.54978982,229
2233,1594251309,226_campus_5f06582d4e3882.06864732,226
2234,1594251475,256_campus_5f0658d3cb3549.04772334,256
2235,1594251522,517_campus_5f065902b75f37.79933049,517
2236,1594251690,294_campus_5f0659aac6e797.76743147,294
2237,1594251720,294_campus_5f0659c8d21052.42476129,294
2238,1594252669,346_campus_5f065d7d80ced6.10444767,346
2239,1594253011,382_campus_5f065ed3324267.53603882,382
2240,1594253089,382_campus_5f065f2130b1c9.30884848,382
2241,1594253258,257_campus_5f065fcac07e30.46245269,257
2242,1594253262,382_campus_5f065fce681bb2.72696486,382
2243,1594253267,463_campus_5f065fd340dd26.60404108,463
2244,1594253307,519_campus_5f065ffb479f91.39416464,519
2245,1594253338,382_campus_5f06601ac77a84.18509262,382
2246,1594253575,346_campus_5f0661074ce494.17705230,346
2247,1594255366,110_campus_5f0668060a43e1.37720689,110
2248,1594255527,463_campus_5f0668a7aa69f3.22446570,463
2249,1594258444,419_campus_5f06740c2c0ec3.64268607,419
2250,1594258512,419_campus_5f067450a98a80.78434790,419
2251,1594258570,519_campus_5f06748ac11b99.56338568,519
2252,1594262013,215_campus_5f0681fd176cc0.81447221,215
2253,1594265385,87_campus_5f068f2951e051.27125012,87
2254,1594314763,312_campus_5f07500be44d50.06133725,312
2255,1594325846,81_campus_5f077b56e27a30.20670485,81
2256,1594339029,222_campus_5f07aed5193ed5.59565085,222
2257,1594349173,296_campus_5f07d67518a418.05234769,296
2258,1594357517,520_campus_5f07f70dc8f8f9.57027365,520
2259,1594357727,520_campus_5f07f7dfd95378.25574008,520
2260,1594424756,512_campus_5f08fdb4a26858.79773604,512
2261,1594433780,522_campus_5f0920f492af64.37875072,522
2262,1594433897,522_campus_5f0921697e3615.18846982,522
2263,1594439679,65_campus_5f0937ff5ff889.34941210,65
